qnum,Question,Responses,Total,Male,Female,High School or less,Some college,College graduate,"Under $25,000","$25-49,999","$50-74,999","$75-99,999","$100-149,999","Over $150,000",White,Black,Other race,18-29,30-44,45-64,65+,Liberal,Moderate,Conservative,Republican,Democrat,Independent
10,,,0.297463994,0.277486911,0.313852814,0.292372881,0.313609467,0.295612009,0.367816092,0.269662921,0.275862069,0.408602151,0.252336449,0.267782427,0.297674419,0.307692308,0.229508197,0.210526316,0.33105802,0.246636771,0.401360544,0.391521197,0.224576271,0.142857143,0.03960396,0.346645367,0.240963855
10,,Somewhat disapprove,113.1506342,58,56,26,15,71,9,5,16,15,20,40,70,31,12,25,48,22,16,63,34,13,19,73,20
10,,,0.134383176,0.151832461,0.121212121,0.110169492,0.088757396,0.163972286,0.103448276,0.056179775,0.137931034,0.161290323,0.186915888,0.167364017,0.162790698,0.088319088,0.196721311,0.164473684,0.163822526,0.098654709,0.108843537,0.157107232,0.144067797,0.080745342,0.188118812,0.116613419,0.240963855
10,,Strongly disapprove,214.5217886,111,104,58,33,123,23,12,27,16,19,89,143,61,11,45,68,68,23,59,79,72,62,122,25
10,,,0.254776471,0.290575916,0.225108225,0.245762712,0.195266272,0.284064665,0.264367816,0.134831461,0.232758621,0.172043011,0.177570093,0.372384937,0.33255814,0.173789174,0.180327869,0.296052632,0.232081911,0.304932735,0.156462585,0.14713217,0.334745763,0.447204969,0.613861386,0.194888179,0.301204819
10,,Don’t know,36.39502724,14,23,2,15,19,1,4,5,3,3,4,16,17,4,12,9,10,6,15,15,2,1,24,7
10,,,0.043224498,0.036649215,0.04978355,0.008474576,0.088757396,0.043879908,0.011494253,0.04494382,0.043103448,0.032258065,0.028037383,0.016736402,0.037209302,0.048433048,0.06557377,0.078947368,0.030716724,0.044843049,0.040816327,0.037406484,0.063559322,0.01242236,0.00990099,0.038338658,0.084337349
11,Do you have a favorable or unfavorable impression of Antonio Brown?,Favorable ,166.1182926,82,84,62,35,69,18,26,26,21,33,34,72,82,12,51,71,26,17,77,47,32,13,131,15
11,,,0.197290134,0.215223097,0.182212581,0.262711864,0.205882353,0.158986175,0.206896552,0.292134831,0.226086957,0.22826087,0.308411215,0.142259414,0.167053364,0.233618234,0.2,0.337748344,0.243986254,0.116591928,0.115646259,0.191542289,0.2,0.198757764,0.128712871,0.209265176,0.180722892
11,,Unfavorable,147.5619928,80,68,48,17,82,12,12,24,17,15,52,69,70,9,19,50,41,28,54,61,27,29,99,14
11,,,0.175251773,0.209973753,0.147505423,0.203389831,0.1,0.188940092,0.137931034,0.134831461,0.208695652,0.184782609,0.140186916,0.217573222,0.160092807,0.199430199,0.15,0.125827815,0.171821306,0.183856502,0.19047619,0.134328358,0.259574468,0.167701863,0.287128713,0.158146965,0.168674699
11,,Don't know ,528.3197146,219,309,126,118,283,57,51,65,54,59,153,290,199,39,81,170,156,102,271,127,102,59,396,54
11,,,0.627458093,0.57480315,0.670281996,0.533898305,0.694117647,0.652073733,0.655172414,0.573033708,0.565217391,0.586956522,0.551401869,0.640167364,0.672853828,0.566951567,0.65,0.536423841,0.58419244,0.69955157,0.693877551,0.674129353,0.540425532,0.633540373,0.584158416,0.632587859,0.65060241
12,Do you have a favorable or unfavorable impression of Andre Dickens?,Favorable ,168.6236861,97,72,44,29,96,6,23,27,26,21,51,69,87,13,23,71,44,23,79,58,26,11,131,21
12,,,0.20026566,0.253926702,0.156182213,0.186440678,0.170588235,0.221198157,0.068965517,0.258426966,0.234782609,0.282608696,0.194444444,0.214285714,0.160092807,0.247159091,0.216666667,0.152317881,0.244827586,0.197309417,0.155405405,0.196517413,0.245762712,0.160493827,0.108910891,0.2096,0.253012048
12,,Unfavorable,64.66244274,28,37,17,10,37,0,6,15,5,9,20,22,39,4,6,20,20,18,15,24,22,14,39,6
12,,,0.07679625,0.073298429,0.080260304,0.072033898,0.058823529,0.085253456,0,0.06741573,0.130434783,0.054347826,0.083333333,0.084033613,0.051044084,0.110795455,0.066666667,0.039735099,0.068965517,0.089686099,0.121621622,0.037313433,0.101694915,0.135802469,0.138613861,0.0624,0.072289157
12,,Don't know ,608.7138712,257,352,175,131,301,81,60,73,61,78,167,340,226,43,122,199,159,107,308,154,114,76,455,56
12,,,0.722938089,0.672774869,0.763557484,0.741525424,0.770588235,0.693548387,0.931034483,0.674157303,0.634782609,0.663043478,0.722222222,0.701680672,0.788863109,0.642045455,0.716666667,0.80794702,0.686206897,0.713004484,0.722972973,0.766169154,0.652542373,0.703703704,0.752475248,0.728,0.674698795
13,Do you have a favorable or unfavorable impression of Sharon Gay?,Favorable ,200.5515947,108,93,55,38,107,10,22,31,28,20,67,111,76,14,28,62,60,41,90,60,47,28,145,19
13,,,0.238184792,0.283464567,0.201735358,0.233050847,0.223529412,0.246543779,0.114942529,0.25,0.267241379,0.301075269,0.185185185,0.281512605,0.257540603,0.216524217,0.229508197,0.185430464,0.213058419,0.269058296,0.277027027,0.223880597,0.254237288,0.291925466,0.277227723,0.231629393,0.231707317
13,,Unfavorable,93.66547553,41,52,23,19,52,5,11,15,13,12,29,42,44,8,14,29,27,20,41,29,18,18,71,3
13,,,0.111241657,0.107611549,0.112798265,0.097457627,0.111764706,0.119815668,0.057471264,0.125,0.129310345,0.139784946,0.111111111,0.121848739,0.097447796,0.125356125,0.131147541,0.092715232,0.099656357,0.121076233,0.135135135,0.10199005,0.122881356,0.111801242,0.178217822,0.11341853,0.036585366
13,,Don't know ,547.7829297,232,316,158,113,275,72,55,70,52,76,142,278,231,39,109,200,136,87,271,147,96,55,410,60
13,,,0.650573551,0.608923885,0.685466377,0.669491525,0.664705882,0.633640553,0.827586207,0.625,0.603448276,0.559139785,0.703703704,0.596638655,0.645011601,0.658119658,0.639344262,0.721854305,0.687285223,0.609865471,0.587837838,0.674129353,0.622881356,0.596273292,0.544554455,0.654952077,0.731707317
14,Do you have a favorable or unfavorable impression of Felicia Moore?,Favorable ,370.7198184,179,192,105,65,199,30,32,52,42,56,111,209,142,20,80,94,119,71,173,108,83,53,279,34
14,,,0.44028482,0.469816273,0.4164859,0.446808511,0.382352941,0.458525346,0.340909091,0.359550562,0.452173913,0.451612903,0.518518519,0.466386555,0.486046512,0.403409091,0.327868852,0.526315789,0.321917808,0.533632287,0.482993197,0.430348259,0.457627119,0.512345679,0.519607843,0.445686901,0.414634146
14,,Unfavorable,84.80319977,40,44,33,18,34,13,15,18,4,5,23,35,44,6,7,43,23,8,36,31,13,12,62,7
14,,,0.100716389,0.104986877,0.095444685,0.140425532,0.105882353,0.078341014,0.147727273,0.168539326,0.156521739,0.043010753,0.046296296,0.096638655,0.081395349,0.125,0.098360656,0.046052632,0.147260274,0.103139013,0.054421769,0.089552239,0.131355932,0.080246914,0.117647059,0.099041534,0.085365854
14,,Don't know ,386.4769818,162,225,97,87,201,45,42,45,47,47,104,186,166,35,65,155,81,68,193,97,66,37,285,41
14,,,0.458998791,0.42519685,0.488069414,0.412765957,0.511764706,0.463133641,0.511363636,0.471910112,0.391304348,0.505376344,0.435185185,0.43697479,0.43255814,0.471590909,0.573770492,0.427631579,0.530821918,0.3632287,0.462585034,0.480099502,0.411016949,0.407407407,0.362745098,0.455271565,0.5
15,Do you have a favorable or unfavorable impression of Kasim Reed,Favorable ,283.2485027,116,167,113,64,105,40,43,44,28,31,64,77,192,14,40,102,85,47,96,83,87,33,224,12
15,,,0.336399647,0.304461942,0.362255965,0.478813559,0.376470588,0.241935484,0.459770115,0.483146067,0.379310345,0.301075269,0.289719626,0.267782427,0.178654292,0.545454545,0.233333333,0.263157895,0.349315068,0.381165919,0.319727891,0.239401496,0.351694915,0.540372671,0.326732673,0.357827476,0.144578313
15,,Unfavorable,369.8420871,180,190,80,63,227,23,24,46,46,51,132,237,103,31,47,130,108,72,198,112,52,49,260,52
15,,,0.439242384,0.472440945,0.412147505,0.338983051,0.370588235,0.523041475,0.264367816,0.269662921,0.396551724,0.494623656,0.476635514,0.552301255,0.549883991,0.292613636,0.516666667,0.309210526,0.445205479,0.484304933,0.489795918,0.493765586,0.474576271,0.322981366,0.485148515,0.415335463,0.626506024
15,,Don't know ,188.9094102,85,104,43,43,102,24,22,26,19,25,43,117,57,15,65,60,30,28,107,41,22,19,142,19
15,,,0.224357969,0.223097113,0.225596529,0.18220339,0.252941176,0.235023041,0.275862069,0.247191011,0.224137931,0.204301075,0.23364486,0.179916318,0.271461717,0.161931818,0.25,0.427631579,0.205479452,0.134529148,0.19047619,0.266832918,0.173728814,0.136645963,0.188118812,0.226837061,0.228915663
16,"Kasim Reed was mayor of Atlanta from 2010 to 2018 and is currently running for mayor again this November. In an ongoing federal investigation, a number of officials from his previous mayoral administration have been indicted on corruption charges. Does this fact make you less likely to vote for Kasim Reed as mayor, or does it have no effect on your vote?",Less likely,515.0070459,245,270,88,112,314,21,40,69,62,83,176,364,118,33,103,184,138,76,292,138,76,66,366,66
16,,,0.611647323,0.643044619,0.585683297,0.374468085,0.658823529,0.723502304,0.24137931,0.454545455,0.6,0.666666667,0.768518519,0.739495798,0.844547564,0.335227273,0.55,0.677631579,0.632302405,0.618834081,0.517006803,0.726368159,0.584745763,0.472049689,0.653465347,0.584664537,0.804878049
16,,No effect,283.5161835,122,161,125,49,108,52,48,43,26,24,58,62,203,19,39,93,79,60,98,80,78,33,222,15
16,,,0.336717558,0.320209974,0.349240781,0.531914894,0.288235294,0.248847926,0.597701149,0.545454545,0.373913043,0.279569892,0.222222222,0.243697479,0.143851508,0.576704545,0.316666667,0.256578947,0.319587629,0.35426009,0.408163265,0.243781095,0.338983051,0.48447205,0.326732673,0.354632588,0.182926829
16,,Don't know ,43.47677059,14,30,22,9,12,14,0,3,5,1,4,5,31,8,10,14,6,11,12,18,7,2,38,1
16,,,0.051635119,0.036745407,0.065075922,0.093617021,0.052941176,0.02764977,0.16091954,0,0.026086957,0.053763441,0.009259259,0.016806723,0.011600928,0.088068182,0.133333333,0.065789474,0.048109966,0.02690583,0.074829932,0.029850746,0.076271186,0.043478261,0.01980198,0.060702875,0.012195122
